kelurahan,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,rainfall_anomaly_z,poverty_rate,unemployment_rate,water_access,electricity_access,population_density,health_access_index,education_index,road_damage_ratio,drainage_quality,building_density,green_space_ratio,flood_count,landslide_count,total_disasters,avg_damage_idr,rainfall_anomaly_z_norm,road_damage_ratio_norm,poverty_rate_norm,flood_count_norm,population_density_norm,uss_proxy,uss_zone,ussLabel
Pasirbiru,178.88498586805616,18.017465319861856,88.22141457518808,9.153130808162812,-0.1609065816386332,0.017474753833336,0.0198152747311393,0.7359255761894054,0.7573361430673485,34836.59431276424,0.4192039089993765,0.6463353590638355,0.2144326153952465,0.5940318308276978,0.8293320203168202,0.2219057172530232,4.0,0.0,4.0,1344947846.3928237,0.225646842057096,0.28072419172217833,0.15648698837088035,0.5714285713469388,0.6667072053003341,38.01987597594856,🟢 HIJAU,0
Pasirendah,180.05302442178495,25.46494483048637,85.800957867342,9.995934999648206,-0.148809371133782,0.0164063392015176,0.0441603931544096,0.9238237589864976,0.8933091047189098,9152.77611178587,0.7291198362798396,0.6646759382564924,0.4198229253993504,0.6990249564270312,0.6618950121494137,0.2673323427656619,4.0,1.0,8.0,448856782.86647326,0.22769179872349668,0.5565147741936252,0.14614837571765393,0.5714285713469388,0.10217495421326528,32.0791694838996,🟢 HIJAU,0
Pasirluyu,143.61485857253717,26.817191158014808,84.50807708800511,9.379659472100338,-0.5261943138497918,0.0509807748326601,0.0174353953461047,0.729309958962761,0.8050956397965124,19427.460795117036,0.590830775663059,0.6777873830117345,0.396148132078496,0.40397805940318,0.2059678751106862,0.2657668509193646,5.0,0.0,4.0,73904618.82882673,0.16389726905925187,0.5247251292015167,0.48071108859058026,0.7142857141836735,0.32801329445154875,44.23264990973143,🟡 KUNING,0
Pasteur,165.2022550914082,24.92818748826041,73.94445459703095,3.789319878419776,0.0317751328298531,0.0319856985985425,0.0520732456790761,0.7774333996419469,0.9183384820817616,10020.59629287834,0.581327201695886,0.3372532942296657,0.3162967511292953,0.5418466247504607,0.4520297197719938,0.3490762416445277,2.0,0.0,3.0,63726038.00052819,0.2582184631211283,0.41750362073459135,0.29690348276547734,0.2857142856734694,0.121249706905303,27.59179118399938,🟢 HIJAU,0
Pelindung Hewan,396.3595793498177,23.556136268421135,71.8612194968956,18.166011594847323,-0.18604438353349984,0.0522560743124077,0.0670757431756753,0.6619026188342185,0.9498124917704307,11210.926284613968,0.8556121670977873,0.8966014651820643,0.5502437465751491,0.5771256493658922,0.7157274213694736,0.2063882036321855,0.0,0.0,5.0,3990795068.8801026,0.22139745617239537,0.7316390740584009,0.4930516415419486,0.0,0.14741324943284545,31.87002842411181,🟢 HIJAU,0
Pungkur,204.58450873800857,22.858635363296575,88.44383045723464,1.0,0.1052597508335042,0.0274777431072726,0.0406163955233569,0.6369609137099312,0.9505581885658868,6724.031244056201,0.6198600589320518,0.6448595593391448,0.2841761625924747,0.5940318308276978,0.8106162942632176,0.2253845282758386,4.0,1.0,7.0,54459192.92339081,0.2706405714579397,0.3743732713928019,0.25328183598692006,0.5714285713469388,0.048790959794422765,30.37030419958046,🟢 HIJAU,0
Rancabolang,146.88902043410363,28.744312394025265,78.37584475011793,5.24897102422822,-0.4922842813942007,0.0098492018304315,0.0110497585591903,0.7900675997829908,0.965770749172208,9586.24646133232,0.7631925157553293,0.7575666819280172,0.2007926074670787,0.3862110675831435,0.6394833356204453,0.2657668509193646,4.0,0.0,5.0,67903200.40234873,0.1696295448512715,0.2624088888661215,0.08269763162004097,0.5714285713469388,0.11170266501911559,23.95734603406977,🟢 HIJAU,0
Rancanumpang,127.60932562318516,26.231510388340244,87.4355209657703,3.128702504953861,-0.6919613604190444,0.0194636225044927,0.0307622100464676,0.8733524131720881,0.904091359986403,25408.69662286138,0.5422554175467325,0.7731538751375181,0.2072331187010375,0.6773418304819997,0.7772637832045903,0.6137092314734427,4.0,4.0,3.0,717493380.663189,0.13587540180188654,0.2710569713613079,0.17573245936768836,0.5714285713469388,0.45948130671113235,32.27149421177907,🟢 HIJAU,0
Regol,266.0588073410172,22.117393005594703,78.48430149673807,4.941034746923033,0.7419403881845802,0.0115718616639883,0.0525287581457709,0.8622644653091959,0.9513322194428376,33117.1170660178,0.8346896409148933,0.5522096148910587,0.27056198598710757,0.5940318308276978,0.6666689302620546,0.210640989021975,2.0,1.0,4.0,77883511.7563737,0.3782673927980494,0.3560926538905044,0.09936710826517405,0.2857142856734694,0.6289129664062983,34.967088140669915,🟢 HIJAU,0
Sadang Serang,288.7727537387149,25.53007053441732,75.6907308886389,10.945733190467276,0.9771855263623194,0.0566421400614613,0.0176057094738946,0.7123663490662497,0.9783050121398392,20347.46871454284,0.6570849065475562,0.5264056783581488,0.2798311894927176,0.912756633342612,0.6384776097895787,0.0289345793908906,3.0,0.0,5.0,108544909.92417765,0.418034090530721,0.3685390007206323,0.5354938109962097,0.4285714285102041,0.34823513754774366,41.977469366110206,🟡 KUNING,0
Samoja,115.12148501846976,22.99252767128502,78.77596771994175,1.0,-0.8212961636787556,0.0090397947175206,0.0119505945519979,0.6202621602117011,0.9916586836116446,14625.50392572858,0.641762354437619,0.5906483503620485,0.1997711588453576,0.5835490081904902,0.4809619344889458,0.1164913607584426,5.0,2.0,6.0,27659099.21660962,0.11401217407533715,0.26103732508424937,0.07486532909446637,0.7142857141836735,0.22246592217667355,27.733329292288,🟢 HIJAU,0
Sarijadi,165.2022550914082,22.214059404338755,78.48430149673807,7.203190511036478,0.2157408062686648,0.0231307246402434,0.0216168910887222,0.8371786152710442,0.8447020311851625,14171.47067657982,0.8275897939184463,0.4778219078420161,0.4771332841901341,0.6715664399668976,0.6498500753183692,0.5382912936153169,6.0,0.0,5.0,683874394.7384593,0.28931669276148425,0.6334690240423256,0.21121751115588766,0.8571428570204082,0.21248623729475197,44.072646445497156,🟡 KUNING,0
Sekejati,97.96084340975024,24.08375549928545,77.73844201524726,13.568661302784555,-0.9990265076612116,0.0066786888748774,0.0180158023979812,0.9435929322092363,0.8987562560301695,11075.318552885428,0.7697948953047635,0.5135018926976336,0.2090687028367796,0.5835807200371144,0.7434846393302267,0.2657668509193646,3.0,4.0,3.0,103369473.21078788,0.08396798730989567,0.2735217264802887,0.052017870801226766,0.4285714285102041,0.14443258131494827,19.65023188833127,🟢 HIJAU,0
Sekeloa,246.12465726161292,21.744661264085817,69.97976508289753,6.1620669063585805,-0.18604438353349984,0.0187762666060007,0.0335194722975074,0.6039160444205085,0.980454697675934,9267.410732844302,0.1237103189161465,0.6419110359640238,0.2907880033402039,0.3928367134398292,0.6179540447621612,0.3723524645882027,3.0,0.0,6.0,33892159.84081595,0.22139745617239537,0.38325140888131465,0.16908119666706006,0.4285714285102041,0.10469463178504333,26.139922440320344,🟢 HIJAU,0
Sindang Jaya,235.32576371914996,25.759257683847224,77.49856722181462,3.8746539388696903,0.4236425914537817,0.0452162464070011,0.0207705401690636,0.9094699011382056,0.9209867693689284,23363.79220263981,0.8691071818165435,0.7218149375615389,0.2074405177870788,0.7234889074051677,0.6108320647994766,0.2315270652872101,3.0,1.0,5.0,22774903.272583824,0.32446117019290655,0.27133545925463765,0.42493009800271325,0.4285714285102041,0.41453415412765837,37.2766462017624,🟢 HIJAU,0
Sindangjaya,541.9793022094276,24.898119391146945,83.48841167998751,10.811145225508977,3.599610024490868,0.035932102011543,0.0189823055408825,0.7572655153224459,0.9376860048205234,7235.939849193449,0.7369590052980789,0.7071855938814394,0.1320147770620504,0.6780244028883329,0.7120782175130026,0.5871947805751526,2.0,1.0,4.0,400883380.6708419,0.8613383099150067,0.1700565383187849,0.3350912191042641,0.2857142856734694,0.06004274934329769,34.24486204709646,🟢 HIJAU,0
Situ Saeur,178.05401876226944,21.274568257620697,95.22545966009244,1.523219469303096,-0.1695127907138544,0.0254094868010963,0.0347103959051905,0.9529228250338656,0.9238971228358276,19979.151175075323,0.1392800332737341,0.7961051229863414,0.5327875402080797,0.7272721029950644,0.8765037023481167,0.3918332039288349,4.0,0.0,5.0,1482939509.416106,0.2241920170283215,0.7081995197696925,0.23326816322323207,0.5714285713469388,0.34013949039577435,41.544555235279184,🟡 KUNING,0
Situsaeur,190.2880115484136,24.2705271170662,67.43813434383486,11.739790067296708,-0.0428070534962276,0.043002080999027,0.0237841545126941,0.8214537715783816,0.8713708361755779,29760.638649281587,0.9023502226024204,0.651022761311744,0.3598740706896604,0.6471001662514732,0.7706765197271459,0.2887216234993601,5.0,1.0,8.0,11666368.297401495,0.2456108178246284,0.47601764870337593,0.4035045223680394,0.7142857141836735,0.5551373189734303,47.89112044106295,🟡 KUNING,0
Suka Asih,165.2022550914082,23.196799304788367,71.92693870757041,13.589304272289436,1.917198104068254,0.035564105886746,0.0172733045127036,0.7766640503304374,0.9993656649573424,12601.83741383032,0.7268854842745134,0.4032443698872144,0.2918793276226026,0.6157875896478474,0.8457370065058567,0.2657668509193646,5.0,1.0,6.0,474655372.5382184,0.5769372514296217,0.384716799139998,0.33153027068699154,0.7142857141836735,0.17798558041160364,43.70911231703777,🟡 KUNING,0
Sukabungah,155.93638758631144,24.846361851702365,79.8563994988611,3.109798090049086,-0.3985819762729033,0.0384925201466184,0.0214973910850052,0.8074233332873771,0.9604519582599014,10377.929519681104,0.7734919890456947,0.6044790781426936,0.2096374939492888,0.8024697759250096,0.5092062230394511,0.1111721141574002,3.0,3.0,3.0,168638434.02773833,0.1854693248929651,0.2742854783448258,0.35986734116446845,0.4285714285102041,0.12910391804075974,27.545949819064464,🟢 HIJAU,0
Sukahaji,262.2329655069238,26.212797588646943,79.95973256886978,2.5093968950283507,0.7023166840889016,0.0485542842690073,0.006853084221316,0.9396676221077972,0.906945898168694,16541.068666676645,0.5822302367175195,0.8176214707094294,0.1227555521955016,0.3929204704843827,0.4945592967601318,0.2284738200736848,1.0,2.0,2.0,1924456641.7463725,0.3715692570744913,0.15762359043955645,0.45723092901843077,0.1428571428367347,0.2645701789054973,27.877021965494208,🟢 HIJAU,0
Sukamaju,134.24690176748166,29.94033833317924,78.48430149673807,4.967128873767341,-0.6232169207743088,0.0287231189988423,0.0532558716540977,0.7651837797317913,0.9733902969808034,12639.232385202677,0.7186380929543784,0.8759390912699687,0.1169097053007395,0.495186299672131,0.8681106933296303,0.2073022908573975,2.0,1.0,2.0,77883511.7563737,0.14749621306850924,0.14977400142967023,0.2653328305794334,0.2857142856734694,0.17880752468807296,20.542497108783103,🟢 HIJAU,0
Sukamulya,164.6495898223012,22.004433636070303,90.40921580418018,5.102853152362174,-0.3083405700422467,0.0443998953063322,0.0407380980432977,0.749011313229636,0.9355363329583468,27274.542190178425,0.4120965120124348,0.7913088536610072,0.572435954343304,0.7777681617098762,0.7231756035449487,0.1219856291513422,5.0,2.0,0.0,10980619.771103583,0.20072406194021655,0.7614379574944525,0.41703060133961867,0.7142857141836735,0.5004927322731696,51.879421344622614,🟡 KUNING,0
Sukapada,134.17523827118336,22.78568488716743,78.6064364655498,1.0,-0.6239591294946174,0.0163940776519406,0.0210234638962267,0.91388625125862,0.9739301680795688,7385.7045366259745,0.4439536066069618,0.8334603748257711,0.27056198598710757,0.6652014919882905,0.5810677836618509,0.3946549544263369,4.0,0.0,4.0,57538496.62928826,0.14737074739443115,0.3560926538905044,0.1460297257031093,0.5714285713469388,0.06333458840974981,25.68512573489467,🟢 HIJAU,0
Sukapura,110.46865741658917,23.29956624568241,86.46739589479671,6.835417153589358,-0.8694848426937128,0.0168519216463705,0.0054076608769488,0.779639641077024,0.98240138951751,6479.508121935545,0.6731195636576569,0.4813016984235034,0.27056198598710757,0.3167923963537079,0.6849932605510193,0.0582600079553442,2.0,1.0,7.0,77883511.7563737,0.1058661836953928,0.3560926538905044,0.15046009531154542,0.2857142856734694,0.04341632322390095,18.83099083589626,🟢 HIJAU,0
Sukaraja,165.2022550914082,23.52927290434179,78.48430149673807,1.327106340718607,1.0872069335676204,0.0233966542626503,0.0176658616812148,0.7611279967218254,0.9498124917704307,17942.460404932255,0.641762354437619,0.9556698656132416,0.5795435339820294,0.4469130623860647,0.7393303704933292,0.3128191893968943,2.0,2.0,4.0,3749473.912993426,0.43663251121795627,0.7709817550011953,0.2137908036560142,0.2857142856734694,0.2953728744572873,40.04984460011845,🟡 KUNING,0
Sukarasa,307.5264540906889,24.616417436892,76.29242278630522,17.696639199544197,1.1714149549873338,0.0446165004254194,0.0259132454737386,0.8139179765338233,0.9647796553422556,6910.999111416632,0.6174123977956526,0.8199280739365707,0.4777410693154099,0.2345774533935942,0.6702103546312005,0.3954592844191542,5.0,0.0,5.0,42239607.21198857,0.4508673428510504,0.6342851356384079,0.41912660073747154,0.7142857141836735,0.05290052754700529,45.42930641915217,🟡 KUNING,0
Sukawarna,86.55144740454917,24.761481154572184,66.4153252680214,1.900455484989039,-1.1171920123592467,0.0469067628940683,0.0137799645034625,0.7760544912682011,0.8751475651439308,25977.930041731448,0.6460651956136404,0.6521835952868391,0.4798413981078802,0.3842192567652801,0.2570608129855812,0.099455159938295,1.0,0.0,4.0,46819309.48713546,0.06399285862432434,0.637105380181811,0.44128853659310835,0.1428571428367347,0.4719930999668745,35.14474036405705,🟢 HIJAU,0
Tamansari,98.45289151200654,25.44647524914709,75.42891326677605,6.076236018824551,-0.9939304348881812,0.0146498782777696,0.0104293122282301,0.951298788983961,0.8148610603036063,8844.662181863067,0.5813122292299769,0.8830009026185897,0.4799059691988199,0.5940318308276978,0.7957315579513653,0.2101411485392974,1.0,0.0,6.0,732270355.4425521,0.0848294460722684,0.6371920838767453,0.12915181970807146,0.1428571428367347,0.09540258691610158,21.788661588198426,🟢 HIJAU,0
Turangga,76.51915363007875,25.325561853873,83.45562377035971,4.433156400558644,-1.2210950635460798,0.0246599518708457,0.0090934619546066,0.8017338964110523,0.9116780450144693,25451.96782905155,0.554586198909979,0.8163923651936238,0.1419092668807659,0.833138925132121,0.7538293370950705,0.1974216206671193,0.0,1.0,6.0,21965162.868058767,0.046428707194647346,0.18334249669874367,0.22601521939117758,0.0,0.46043241106978494,18.32437668708707,🟢 HIJAU,0
Ujung Berung,178.1532464740496,21.639717244078735,87.43437747251062,3.4323464136317985,-0.1684851033027776,0.0104200668513834,0.0216047559073726,0.5992425374800694,0.8568475771728928,18675.63486466069,0.7760423967431943,0.8388536705471062,0.0392801631314842,0.6526030167655852,0.2612479750116818,0.3979029709391459,1.0,1.0,9.0,390446791.90005654,0.22436574106341325,0.04553589666502538,0.08822165960798868,0.1428571428367347,0.31148810409141825,16.249370885291604,🟢 HIJAU,0
Warung Muncang,189.33606052281223,22.344510444141388,95.51842346574138,4.433156400558644,-0.0526662759596007,0.0207710164163961,0.0148961029527207,0.8760044769578544,0.9444603840297476,8739.637323472733,0.550425976016208,0.5366789536209888,0.43911412045465,0.7836335161737209,0.5623807975071468,0.2588463673253999,3.0,1.0,7.0,18516270.20021738,0.24394417883426636,0.5824182840562134,0.18838357704973555,0.4285714285102041,0.09309413264877862,30.72823202198396,🟢 HIJAU,0
Wates,187.4972356954079,25.182303949633287,69.95186094800238,1.6318370564944038,-0.0717107252610763,0.0974015082730655,0.0258071264902661,0.8350430783589915,0.9489009497734178,18487.39710449076,0.8587339353691374,0.7333207228956464,0.4850993016333455,0.6189190364787653,0.3246492640437338,0.1655449162754559,2.0,1.0,4.0,43639794.07062073,0.24072483553678758,0.6441655003785125,0.9299055940067138,0.2857142856734694,0.3073506239996043,48.15721679190175,🟡 KUNING,0
